general_folder,folder,file,ptm,gene,other,fnm
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,psbar2,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,rbclrevnew,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,rbclrevnew,P1511409,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,tlf5,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,tlr,P1511391,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,tlr,P1511394,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,NA,NA,PTM618_F57_P1511451_021_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,NA,NA,PTM618_F57_P1511451_021.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,NA,NA,PTM618_GWSFn_P1511451_074_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,NA,NA,PTM618_GWSFn_P1511451_074.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,NA,NA,PTM618_GWSRx_P1511451_016_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,NA,NA,PTM618_GWSRx_P1511451_016.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,NA,NA,PTM618_psbAF1_P1308800_064.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,NA,NA,PTM618_psbAR2_P1511448_014.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,NA,NA,PTM618_rbcLrevNEW_P1511398_068.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,NA,NA,PTM618_rbcLrevNEW_P1511409_076.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,NA,NA,PTM618_rbcLrevNEW_P1511451_035_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,NA,NA,PTM618_rbcLrevNEW_P1511451_035.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,NA,NA,PTM618_TLF5_P1511398_025.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,NA,NA,PTM618_TLR1_P1511391_043.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,NA,NA,PTM618_TLR1_P1511451_002_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM618,NA,NA,PTM618_TLR1_P1511451_002.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM620,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM620,NA,NA,PTM620_psbAF1_P1308800_079.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM621,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM621,NA,NA,PTM621_psbAF1_P1308800_080.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM623,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM623,NA,NA,PTM623_psbAF1_P1308800_095.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,f57,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,gwsfn,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,gwsrx,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,psbaf,P1308835,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,rbclrevnew,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,tlf5,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,tlr,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,NA,NA,failed run/PTM624_psbAF1_P1308800_096.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,NA,NA,PTM624_F57_P1410467_067.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,NA,NA,PTM624_GWSFn_P1409947_047.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,NA,NA,PTM624_GWSFn_P1410467_080.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,NA,NA,PTM624_GWSRx_P1410467_089.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,NA,NA,PTM624_psbAF1_P1308800_096.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,NA,NA,PTM624_psbAF1_P1308835_038.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,NA,NA,PTM624_psbAR2_P1409319_005.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,NA,NA,PTM624_rbcLrevNEW_P1410467_039.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,NA,NA,PTM624_TLF5_P1410467_061.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM624,NA,NA,PTM624_TLR1_P1410467_017.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM625,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM625,NA,NA,PTM625_psbAF1_P1308800_013.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM626,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM626,NA,NA,PTM626_psbAF1_P1308800_014.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM627,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM627,NA,NA,PTM627_F57_P1511451_022_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM627,NA,NA,PTM627_F57_P1511451_022.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM627,NA,NA,PTM627_GWSFn_P1511451_089_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM627,NA,NA,PTM627_GWSFn_P1511451_089.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM627,NA,NA,PTM627_GWSRx_P1511451_031_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM627,NA,NA,PTM627_GWSRx_P1511451_031.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM627,NA,NA,PTM627_psbAF1_P1308800_029.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM627,NA,NA,PTM627_rbcLrevNEW_P1511451_036_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM627,NA,NA,PTM627_rbcLrevNEW_P1511451_036.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM627,NA,NA,PTM627_TLF5_P1511448_047.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM627,NA,NA,PTM627_TLF5_P1511456_038.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM627,NA,NA,PTM627_TLR1_P1511451_017_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM627,NA,NA,PTM627_TLR1_P1511451_017.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM628,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM628,NA,NA,PTM628_psbAF1_P1308800_030.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM629,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM629,NA,NA,PTM629_psbAF1_P1308800_045.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM630,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM630,NA,NA,PTM630_psbAF1_P1308800_046.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM630,NA,NA,PTM630_psbAR2_P1409319_006.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,f57,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,gwsfn,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,gwsfn,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,gwsrx,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,psbaf,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,psbar2,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,psbar2,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,rbclrevnew,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,rbclrevnew,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,tlf5,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,tlf5,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,tlr,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,tlr,P1511391,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,NA,NA,PTM631_F57_P1410467_068.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,NA,NA,PTM631_F57_P1511451_037_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,NA,NA,PTM631_F57_P1511451_037.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,NA,NA,PTM631_GWSFn_P1410467_095.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,NA,NA,PTM631_GWSFn_P1511398_016.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,NA,NA,PTM631_GWSRx_P1410467_090.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,NA,NA,PTM631_GWSRx_P1511451_032_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,NA,NA,PTM631_GWSRx_P1511451_032.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,NA,NA,PTM631_psbAF1_P1308800_061.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,NA,NA,PTM631_psbAF1_P1410467_094.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,NA,NA,PTM631_psbAR2_P1511448_029.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,NA,NA,PTM631_rbcLrevNEW_P1410467_040.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,NA,NA,PTM631_rbcLrevNEW_P1511398_083.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,NA,NA,PTM631_TLF5_P1410467_062.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,NA,NA,PTM631_TLF5_P1511398_026.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,NA,NA,PTM631_TLR1_P1410467_018.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM631,NA,NA,PTM631_TLR1_P1511391_044.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM632,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM632,NA,NA,PTM632_psbAF1_P1308800_062.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,gwsfn,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,gwsfn,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,gwsrx,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,psbar2,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,rbclrevnew,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,tlf5,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,tlr,P1511391,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,tlr,P1511394,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,NA,NA,PTM633_F57_P1511451_038_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,NA,NA,PTM633_F57_P1511451_038.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,NA,NA,PTM633_GWSFn_P1410467_096.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,NA,NA,PTM633_GWSFn_P1511398_031.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,NA,NA,PTM633_GWSRx_P1410467_007.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,NA,NA,PTM633_GWSRx_P1511451_047_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,NA,NA,PTM633_GWSRx_P1511451_047.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,NA,NA,PTM633_psbAF1_P1308800_077.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,NA,NA,PTM633_psbAR2_P1511398_073.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,NA,NA,PTM633_rbcLrevNEW_P1511398_084.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,NA,NA,PTM633_TLF5_P1511398_041.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,NA,NA,PTM633_TLR1_P1511391_059.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,NA,NA,PTM633_TLR1_P1511451_018_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM633,NA,NA,PTM633_TLR1_P1511451_018.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM634,f57,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM634,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM634,gwsfn,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM634,gwsrx,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM634,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM634,rbclrevnew,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM634,tlf5,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM634,tlr,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM634,NA,NA,PTM634_F57_P1410467_083.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM634,NA,NA,PTM634_GWSFn_P1409947_048.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM634,NA,NA,PTM634_GWSFn_P1410467_013.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM634,NA,NA,PTM634_GWSRx_P1410467_008.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM634,NA,NA,PTM634_psbAF1_P1308800_078.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM634,NA,NA,PTM634_psbAR2_P1409319_021.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM634,NA,NA,PTM634_rbcLrevNEW_P1410467_055.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM634,NA,NA,PTM634_TLF5_P1410467_077.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM634,NA,NA,PTM634_TLR1_P1410467_033.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM635,gwsfn,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM635,NA,NA,PTM635_GWSFn_P1409947_063.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM635,NA,NA,PTM635_psbAR2_P1409319_022.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM636,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM636,psbar2,P1410467,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM636,NA,NA,PTM636_psbAF1_P1308800_093.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM636,NA,NA,PTM636_psbAR2_P1409319_037.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM636,NA,NA,PTM636_psbAR2_P1410467_090.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM637,psbaf,P1308800,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM637,NA,NA,PTM637_psbAF1_P1308800_094.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM660,psbaf,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM660,NA,NA,PTM660_psbAF1_P1409947_045.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM660,NA,NA,PTM660_psbAR2_P1409319_038.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM661,psbaf,P1409947,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM661,NA,NA,PTM661_psbAF1_P1409947_046.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM661,NA,NA,PTM661_psbAR2_P1409319_053.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM662,NA,NA,PTM662_psbAR2_P1409319_054.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM665,NA,NA,PTM665_GWSFn_P1409319_015.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM665,NA,NA,PTM665_psbAF1_P1309100_015.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM665,NA,NA,PTM665_psbAR2_P1309100_043.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM666,NA,NA,PTM666_psbAF1_P1309100_016.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM666,NA,NA,PTM666_psbAR2_P1309100_044.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM667,NA,NA,PTM667_GWSFn_P1409319_016.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM667,NA,NA,PTM667_psbAF1_P1309100_031.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM667,NA,NA,PTM667_psbAR2_P1309100_059.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM668,NA,NA,PTM668_GWSFn_P1409319_031.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM668,NA,NA,PTM668_psbAF1_P1309100_032.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM668,NA,NA,PTM668_psbAR2_P1309100_060.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM669,gwsrx,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM669,rbclrevnew,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM669,tlf5,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM669,tlr,P1511391,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM669,NA,NA,PTM669_F57_P1511451_053_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM669,NA,NA,PTM669_F57_P1511451_053.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM669,NA,NA,PTM669_GWSFn_P1409319_032.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM669,NA,NA,PTM669_GWSRx_P1511451_048_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM669,NA,NA,PTM669_GWSRx_P1511451_048.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM669,NA,NA,PTM669_psbAF1_P1309100_047.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM669,NA,NA,PTM669_psbAR2_P1309100_075.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM669,NA,NA,PTM669_rbcLrevNEW_P1511398_001.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM669,NA,NA,PTM669_TLF5_P1511398_042.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM669,NA,NA,PTM669_TLR1_P1511391_060.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM670,NA,NA,PTM670_GWSFn_P1409319_047.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM670,NA,NA,PTM670_psbAF1_P1309100_048.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM670,NA,NA,PTM670_psbAR2_P1309100_076.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM671,gwsrx,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM671,gwsrx,P1511409,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM671,psbaf,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM671,rbclrevnew,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM671,tlf5,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM671,tlr,P1511391,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM671,NA,NA,PTM671_F57_P1511451_054_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM671,NA,NA,PTM671_F57_P1511451_054.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM671,NA,NA,PTM671_GWSFn_P1409319_048.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM671,NA,NA,PTM671_GWSRx_P1511451_063_1.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM671,NA,NA,PTM671_GWSRx_P1511451_063.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM671,NA,NA,PTM671_psbAF1_P1309100_063.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM671,NA,NA,PTM671_psbAF1_P1511398_054.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM671,NA,NA,PTM671_psbAR2_P1309100_091.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM671,NA,NA,PTM671_rbcLrevNEW_P1511398_002.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM671,NA,NA,PTM671_TLF5_P1511398_057.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM671,NA,NA,PTM671_TLR1_P1511391_075.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM672,NA,NA,PTM672_GWSFn_P1409319_063.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM672,NA,NA,PTM672_psbAF1_P1309100_064.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM672,NA,NA,PTM672_psbAR2_P1309100_092.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM673,NA,NA,PTM673_GWSFn_P1409319_064.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM673,NA,NA,PTM673_psbAF1_P1309100_079.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM673,NA,NA,PTM673_psbAR2_P1309100_009.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM674,NA,NA,PTM674_GWSFn_P1409319_079.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM674,NA,NA,PTM674_psbAF1_P1309100_080.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM674,NA,NA,PTM674_psbAR2_P1309100_010.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM675,NA,NA,PTM675_psbAF1_P1309100_095.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM675,NA,NA,PTM675_psbAR2_P1309100_025.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM676,NA,NA,PTM676_psbAF1_P1309100_096.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM676,NA,NA,PTM676_psbAR2_P1309100_026.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM677,NA,NA,PTM677_psbAF1_P1309100_013.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM677,NA,NA,PTM677_psbAR2_P1309100_041.ab1
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM678,f57,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM678,gwsfn,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM678,rbclrevnew,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM678,tlf5,P1511398,NA
/Volumes/martonelab/Sequences/0_PTM,PTM501-1000,NA,PTM678,tlr,P1511391,NA
